main_author_orcid,openalex_id,title,publication_year,publication_date,doi,type,cited_by_count,journal,topics,co_authors,co_author_orcids,num_co_authors,abstract,keywords
0000-0002-7484-2900,W4380537121,Nuclear Fourier Transforms,2023.0,2023-06-01,https://doi.org/10.1007/s00041-023-10017-3,article,4,Journal of Fourier Analysis and Applications,Differential Equations and Boundary Problems; Spectral Theory in Mathematical Physics; Mathematical Analysis and Transform Methods,Dorothee D. Haroske,0000-0002-2576-0300,1,"Abstract The paper deals with the problem under which conditions for the parameters $$s_1,s_2\in \mathbb R$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>∈</mml:mo> <mml:mi>R</mml:mi> </mml:mrow> </mml:math> , $$1\le p,q_1,q_2\le \infty $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mn>1</mml:mn> <mml:mo>≤</mml:mo> <mml:mi>p</mml:mi> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>1</mml:mn> </mml:msub> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>2</mml:mn> </mml:msub> <mml:mo>≤</mml:mo> <mml:mi>∞</mml:mi> </mml:mrow> </mml:math> the Fourier transform $$\mathcal {F}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>F</mml:mi> </mml:math> is a nuclear mapping from $$A^{s_1}_{p,q_1}({\mathbb R}^n)$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:msubsup> <mml:mi>A</mml:mi> <mml:mrow> <mml:mi>p</mml:mi> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>1</mml:mn> </mml:msub> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:msup> <mml:mrow> <mml:mi>R</mml:mi> </mml:mrow> <mml:mi>n</mml:mi> </mml:msup> <mml:mo>)</mml:mo> </mml:mrow> </mml:mrow> </mml:math> into $$A^{s_2}_{p,q_2}({\mathbb R}^n)$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:msubsup> <mml:mi>A</mml:mi> <mml:mrow> <mml:mi>p</mml:mi> <mml:mo>,</mml:mo> <mml:msub> <mml:mi>q</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:mrow> <mml:msub> <mml:mi>s</mml:mi> <mml:mn>2</mml:mn> </mml:msub> </mml:msubsup> <mml:mrow> <mml:mo>(</mml:mo> <mml:msup> <mml:mrow> <mml:mi>R</mml:mi> </mml:mrow> <mml:mi>n</mml:mi> </mml:msup> <mml:mo>)</mml:mo> </mml:mrow> </mml:mrow> </mml:math> , where $$A\in \{B,F\}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>A</mml:mi> <mml:mo>∈</mml:mo> <mml:mo>{</mml:mo> <mml:mi>B</mml:mi> <mml:mo>,</mml:mo> <mml:mi>F</mml:mi> <mml:mo>}</mml:mo> </mml:mrow> </mml:math> stands for a space of Besov or Triebel–Lizorkin type, and $$n\in \mathbb N$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>n</mml:mi> <mml:mo>∈</mml:mo> <mml:mi>N</mml:mi> </mml:mrow> </mml:math> . It extends the recent paper ‘Mapping properties of Fourier transforms’ (Triebel in Z Anal Anwend 41(1/2):133–152, https://doi.org/10.4171/ZAA/1697 , 2022) by the third-named author, where the compactness of $$\mathcal {F}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>F</mml:mi> </mml:math> acting in the same type of spaces was studied.",Algorithm; Computer science
0000-0002-7484-2900,W4406832742,"Mapping Properties of Fourier Transforms, Revisited",2025.0,2025-01-01,https://doi.org/10.1007/s10114-025-3532-8,article,4,Acta Mathematica Sinica English Series,Mathematical Analysis and Transform Methods; Advanced Mathematical Modeling in Engineering; Numerical methods in inverse problems,Dorothee D. Haroske,0000-0002-2576-0300,1,"The paper deals with continuous and compact mappings generated by the Fourier transform between distinguished Besov spaces $B^s_p(\mathbb{R}^n) = B^s_{p,p}(\mathbb{R}^n)$, $1\le p \le \infty$, and between Sobolev spaces $H^s_p(\mathbb{R}^n)$, $1",Fourier transform; Mathematics; Computer science; Mathematical analysis
0000-0002-7484-2900,W1964734235,Besov Spaces and Hausdorff Dimension For Some Carnot-Carathéodory Metric Spaces,2002.0,2002-12-01,https://doi.org/10.4153/cjm-2002-049-x,article,16,Canadian Journal of Mathematics,Advanced Harmonic Analysis Research; Geometric Analysis and Curvature Flows; Mathematical Analysis and Transform Methods,,,0,Abstract We regard a system of left invariant vector fields satisfying the Hörmander condition and the related Carnot-Carathéodory metric on a unimodular Lie group G. We define Besov spaces corresponding to the sub-Laplacian both with positive and negative smoothness. The atomic decomposition of the spaces is given. In consequence we get the distributional characterization of the Hausdorff dimension of Borel subsets with the Haar measure zero.,Mathematics; Carnot cycle; Hausdorff measure; Pure mathematics; Hausdorff dimension; Besov space; Outer measure; Euclidean geometry; Mathematical analysis; Hausdorff space; Minkowski–Bouligand dimension; Interpolation space; Fractal; Fractal dimension; Geometry
0000-0002-7484-2900,W2075313212,Some s‐numbers of embeddings of function spaces with weights of logarithmic type,2012.0,2012-03-05,https://doi.org/10.1002/mana.201100086,article,10,Mathematische Nachrichten,Advanced Harmonic Analysis Research; Mathematical Approximation and Integration; Mathematical Analysis and Transform Methods,,,0,"Abstract In this paper we deal with compact embeddings of weighted function spaces of Besov and Triebel‐Lizorkin type with weights of logarithmic growth near infinity. We obtain the exact estimates for the asymptotic behaviour of Gelfand, Kolmogorov and Weyl numbers of the embeddings. As an application we get eigenvalue estimates of some degenerate pseudodifferential operators of type. Finally we deal with the “negative spectrum” of operators H γ = A − γ V for γ → ∞, where the potential V is a positive function and A is a positive elliptic pseudodifferential operator. We concentrate on the case when the Weyl numbers and Pietsch's inequality give us better estimates then entropy numbers and Carl's inequality.",Mathematics; Logarithm; Degenerate energy levels; Type (biology); Pure mathematics; Pseudodifferential operators; Infinity; Operator (biology); Function (biology); Eigenvalues and eigenvectors; Mathematical analysis
0000-0002-7484-2900,W2995178547,Some quantitative result on compact embeddings in smoothness Morrey spaces on bounded domains; an approach via interpolation,2019.0,2019-01-01,https://doi.org/10.4064/bc119-10,article,5,Banach Center Publications,Advanced Harmonic Analysis Research; Advanced Mathematical Physics Problems; advanced mathematical theories,Dorothee D. Haroske,0000-0002-2576-0300,1,We study the compact embedding between smoothness Morrey spaces on bounded domains and characterise its entropy numbers and approximation numbers in some cases.,Smoothness; Bounded function; Interpolation (computer graphics); Mathematics; Interpolation space; Mathematical analysis; Pure mathematics; Physics; Functional analysis; Classical mechanics; Chemistry
0000-0002-7484-2900,W2022650395,Subradial functions and compact embeddings,2014.0,2014-04-29,https://doi.org/10.1134/s0081543814010167,article,4,Proceedings of the Steklov Institute of Mathematics,Advanced Harmonic Analysis Research; Advanced Mathematical Physics Problems; Mathematical Analysis and Transform Methods,Winfried Sickel,0000-0001-8609-077X,1,"We investigate the compactness of embeddings of certain subsets of Nikol’skii-Besov spaces (defined on ℝ d ), consisting of essentially subradial functions, into Lebesgue spaces. Particular decay properties of radial functions are our main tool here.",Compact space; Pure mathematics; Mathematics; Lebesgue integration; Lp space; Banach space
0000-0002-7484-2900,W4387435538,Nuclear and Compact Embeddings in Function Spaces of Generalised Smoothness,2023.0,2023-10-09,https://doi.org/10.1007/s10476-023-0238-y,article,3,Analysis Mathematica,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Mathematical Approximation and Integration,Dorothee D. Haroske; Susana D. Moura,0000-0002-2576-0300; 0000-0002-7211-0474,2,"We study nuclear embeddings for function spaces of generalised smoothness defined on a bounded Lipschitz domain $Ω\subset\mathbb{R}^d$. This covers, in particular, the well-known situation for spaces of Besov and Triebel-Lizorkin spaces defined on bounded domains as well as some first results for function spaces of logarithmic smoothness. In addition, we provide some new, more general approach to compact embeddings for such function spaces, which also unifies earlier results in different settings, including also the study of their entropy numbers. Again we rely on suitable wavelet decomposition techniques and the famous Tong result (1969) about nuclear diagonal operators acting in $\ell_r$ spaces, which we could recently extend to the vector-valued setting needed here.",Smoothness; Bounded function; Function space; Mathematics; Besov space; Lipschitz continuity; Pure mathematics; Diagonal; Birnbaum–Orlicz space; Embedding; Function (biology); Logarithm; Domain (mathematical analysis); Compact-open topology; Interpolation space; Mathematical analysis; Functional analysis; Computer science; Geometry
0000-0002-7484-2900,W1979271240,Mapping Properties of Pseudodifferential Operators on Manifolds with Bounded Geometry,1998.0,1998-06-01,https://doi.org/10.1112/s0024610798005997,article,13,Journal of the London Mathematical Society,Advanced Harmonic Analysis Research; Differential Equations and Boundary Problems; advanced mathematical theories,,,0,We investigate classes of uniform pseudodifferential operators on Riemannian manifolds with bounded geometry. We prove that operators belonging to the classes are bounded in function spaces of Hardy–Sobolev–Besov type defined on the manifold. The classes contain the powers of the Laplace–Beltrami operators so we get the fractional lift property for the function spaces.,Bounded function; Mathematics; Sobolev space; Pseudodifferential operators; Riemannian manifold; Lift (data mining); Pure mathematics; Manifold (fluid mechanics); Laplace transform; Function (biology); Operator theory; Mathematical analysis; Computer science
0000-0002-7484-2900,W2784929483,Pointwise Estimates for Block-Radial Functions of Sobolev Classes,2018.0,2018-01-17,https://doi.org/10.1007/s00041-018-9593-7,article,2,Journal of Fourier Analysis and Applications,Nonlinear Partial Differential Equations; Advanced Harmonic Analysis Research; Advanced Mathematical Modeling in Engineering,,,0,"The paper gives sharp pointwise estimates for functions belonging to $$\dot{H}^{s,p}(\mathbb {R}^N)$$ with radial symmetry in m blocks of variables, for $$m<sp<N$$ . The estimates are formulated in terms of multiradial monomials. The form of the monomials depends on the structure of the group of block-radial symmetries and the distances of the given point to the hyperplanes in $$\mathbb {R}^N$$ that contain the singular orbits of the group. For some exceptional set of parameters the logarithmic factor is needed. Weak continuity related to the estimates is also considered.",Pointwise; Mathematics; Monomial; Hyperplane; Homogeneous space; Group (periodic table); Logarithm; Sobolev space; Combinatorics; Symmetry in biology; Block (permutation group theory); Mathematical analysis; Pure mathematics; Geometry; Physics
0000-0002-7484-2900,W2891599302,Some properties of block-radial functions and Schrödinger type operators with block-radial potentials,2018.0,2018-10-29,https://doi.org/10.1016/j.jco.2018.10.005,article,1,Journal of Complexity,Advanced Harmonic Analysis Research; Mathematical Approximation and Integration,Alicja Dota,0000-0003-0368-2134,1,"Let $ R_γB^{s}_{p,q}(\Rd)$ be a subspace of the Besov space $B^{s}_{p,q}(\Rd)$ that consists of block-radial functions. We prove that the asymptotic behaviour of the entropy numbers of compact embeddings $\id: \: R_γB^{s_1}_{p_1,q_1}(\R^d) \rightarrow R_γB^{s_2}_{p_2,q_2}(\R^d)$ depends on the number of blocks of the lowest dimension, the parameters $p_1$ and $p_2$, but is independent of the smoothness parameters $s_1$, $s_2$. We apply the asymptotic behaviour to estimation of powers of a negative spectra of Schrödinger type operators with block-radial potentials. This part essentially relies on the Birman-Schwinger principle.",Mathematics; Besov space; Subspace topology; Block (permutation group theory); Type (biology); Dimension (graph theory); Schrödinger's cat; Smoothness; Space (punctuation); Mathematical analysis; Combinatorics; Linear subspace; Pure mathematics; Functional analysis; Interpolation space
0000-0002-7484-2900,W4398222907,Nuclear Embeddings of Morrey Sequence Spaces and Smoothness Morrey Spaces,2024.0,2024-05-22,https://doi.org/10.1007/s40840-024-01709-0,article,1,Bulletin of the Malaysian Mathematical Sciences Society,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Mathematical Approximation and Integration,Dorothee D. Haroske,0000-0002-2576-0300,1,"Abstract We study nuclear embeddings for spaces of Morrey type, both in its sequence space version and as smoothness spaces of functions defined on a bounded domain $$\Omega \subset {{\mathbb {R}}}^{{d}}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>Ω</mml:mi> <mml:mo>⊂</mml:mo> <mml:msup> <mml:mrow> <mml:mi>R</mml:mi> </mml:mrow> <mml:mi>d</mml:mi> </mml:msup> </mml:mrow> </mml:math> . This covers, in particular, the meanwhile well-known and completely answered situation for spaces of Besov and Triebel-Lizorkin type defined on bounded domains which has been considered for a long time. The complete result was obtained only recently. Compact embeddings for function spaces of Morrey type have already been studied in detail, also concerning their entropy and approximation numbers. We now prove the first and complete nuclearity result in this context. The concept of nuclearity has already been introduced by Grothendieck in 1955. Again we rely on suitable wavelet decomposition techniques and the famous Tong result (1969) which characterises nuclear diagonal operators acting between sequence spaces of $$\ell _r$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msub> <mml:mi>ℓ</mml:mi> <mml:mi>r</mml:mi> </mml:msub> </mml:math> type, $$1\le r\le \infty $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mn>1</mml:mn> <mml:mo>≤</mml:mo> <mml:mi>r</mml:mi> <mml:mo>≤</mml:mo> <mml:mi>∞</mml:mi> </mml:mrow> </mml:math> .",Algorithm; Type (biology); Bounded function; Mathematics; Artificial intelligence; Computer science; Mathematical analysis; Geology
0000-0002-7484-2900,W2065841209,Some Equivalent Norms in Sobolev-Besov Spaces on Symmetric Riemannian Manifolds,1996.0,1996-06-01,https://doi.org/10.1112/jlms/53.3.569,article,13,Journal of the London Mathematical Society,advanced mathematical theories; Spectral Theory in Mathematical Physics; Geometric Analysis and Curvature Flows,,,0,"In this paper we introduce local means on Riemannian symmetric manifolds of the noncompact type corresponding to the Laplace-Beltrami operator, and investigate equivalent norms in the Sobolev and Besov spaces defined via these means.",Sobolev space; Mathematics; Pure mathematics; Laplace transform; Besov space; Mathematical analysis; Type (biology); Ricci-flat manifold; Interpolation space; Functional analysis; Geology; Geometry; Scalar curvature
0000-0002-7484-2900,W780370298,Besov spaces on symmetric manifolds—the atomic decomposition,1997.0,1997-01-01,https://doi.org/10.4064/sm-124-3-215-238,article,8,Studia Mathematica,Mathematical Analysis and Transform Methods; Advanced Harmonic Analysis Research; Advanced Mathematical Physics Problems,,,0,We give the atomic decomposition of the inhomogeneous Besov spaces defined on symmetric Riemannian spaces of noncompact type. As an application we get a theorem of Bernstein type for the Helgason-Fourier transform.,Mathematics; Pure mathematics; Type (biology); Decomposition theorem; Decomposition; Symmetric space; Fourier transform; Besov space; Mathematical analysis; Triple system; Functional analysis; Interpolation space
0000-0002-7484-2900,W2096079829,Compactness of embeddings of function spaces on quasi-bounded domains and the distribution of eigenvalues of related elliptic operators,2013.0,2013-07-10,https://doi.org/10.1017/s0013091513000333,article,6,Proceedings of the Edinburgh Mathematical Society,Advanced Harmonic Analysis Research; Mathematical Approximation and Integration; Nonlinear Partial Differential Equations,,,0,Abstract We prove sufficient and necessary conditions for compactness of the Sobolev embeddings of Besov and Triebel–Lizorkin spaces defined on bounded and unbounded uniformly E-porous domains. The asymptotic behaviour of the corresponding entropy numbers is calculated. Some applications to the spectral properties of elliptic operators are described.,Compact space; Bounded function; Mathematics; Sobolev space; Pure mathematics; Eigenvalues and eigenvectors; Uniform boundedness; Spectral properties; Elliptic operator; Mathematical analysis; Physics
0000-0002-7484-2900,W2086519543,ENTROPY NUMBERS OF TRUDINGER–STRICHARTZ EMBEDDINGS OF RADIAL BESOV SPACES AND APPLICATIONS,2004.0,2004-03-29,https://doi.org/10.1112/s0024610703004940,article,5,Journal of the London Mathematical Society,Advanced Harmonic Analysis Research; Advanced Mathematical Physics Problems; Mathematical Analysis and Transform Methods,,,0,The asymptotic behaviour of entropy numbers of Trudinger–Strichartz embeddings of radial Besov spaces on Rn into exponential Orlicz spaces is calculated. Estimates of the entropy numbers as well as estimates of entropy numbers of Sobolev embeddings of radial Besov spaces are applied to spectral theory of certain pseudo-differential operators.,Sobolev space; Mathematics; Besov space; Exponential function; Entropy (arrow of time); Birnbaum–Orlicz space; Mathematical analysis; Differential entropy; Interpolation space; Pure mathematics; Binary entropy function; Principle of maximum entropy; Functional analysis; Physics; Statistics
0000-0002-7484-2900,W2312627879,Approximation and entropy numbers of compact Sobolev embeddings,2006.0,2006-01-01,https://doi.org/10.4064/bc72-0-20,article,5,Banach Center Publications,Mathematical Approximation and Integration,,,0,The aim of the paper is twofold. First we give a survey of some recent results concerning the asymptotic behavior of the entropy and approximation numbers of compact Sobolev embeddings. Second we prove new estimates of approximation numbers of embedd,Sobolev space; Mathematics; Entropy (arrow of time); Approximation theory; Sobolev inequality; Mathematical analysis; Physics; Quantum mechanics
0000-0002-7484-2900,W2963139791,On Caffarelli-Kohn-Nirenberg Inequalities for Block-Radial Functions,2016.0,2016-01-28,https://doi.org/10.1007/s11118-016-9535-4,article,4,Potential Analysis,Nonlinear Partial Differential Equations; Advanced Mathematical Modeling in Engineering; Numerical methods in inverse problems,,,0,"The paper provides weighted Sobolev inequalities of the Caffarelli-Kohn-Nirenberg type for functions with multi-radial symmetry. Similarly to the previously studied radial case, the range of parameters in CKN inequalities can be extended, sometimes to infinity, providing a pointwise estimate similar to the classical radial estimate. Furthermore, the ""multi-radial"" weights are a stronger singularity than radial weights of the same homogeneity.",Pointwise; Symmetry in biology; Nabla symbol; Mathematics; Sobolev space; Combinatorics; Type (biology); Mathematical analysis; Physics; Omega; Quantum mechanics
0000-0002-7484-2900,W1985502360,Besov spaces on symmetric manifolds,1996.0,1996-02-01,https://doi.org/10.14492/hokmj/1351516724,article,3,Hokkaido Mathematical Journal,Advanced Harmonic Analysis Research; advanced mathematical theories; Mathematical Analysis and Transform Methods,,,0,We investigate the spaces of Besov type on symmetric manifolds of the noncompact type. The paper is focused on finding the equivalent norms via the means typical for harmonic analysis on these manifolds.,Mathematics; Pure mathematics
0000-0002-7484-2900,W1990917912,Entropy of Sobolev embeddings of radial functions and radial eigenvalues of Schrödinger operators on isotropic manifolds,2007.0,2007-03-12,https://doi.org/10.1002/mana.200410507,article,2,Mathematische Nachrichten,Spectral Theory in Mathematical Physics; Advanced Harmonic Analysis Research; Nonlinear Partial Differential Equations,,,0,"Abstract We consider Sobolev embeddings between Sobolev and Besov spaces of radial functions on noncompact symmetric spaces of rank one. An asymptotic behaviour of entropy numbers of the compact embeddings is described. The estimates are used for investigation of the negative spectrum of Schrödinger type operators. (© 2007 WILEY‐VCH Verlag GmbH &amp; Co. KGaA, Weinheim)",Sobolev space; Mathematics; Eigenvalues and eigenvectors; Isotropy; Sobolev inequality; Schrödinger's cat; Mathematical analysis; Pure mathematics; Physics; Quantum mechanics
0000-0002-7484-2900,W2341642077,"Function Spaces in Presence of Symmetries: Compactness of Embeddings, Regularity and Decay of Functions",2003.0,2003-01-01,https://doi.org/10.1007/978-3-0348-8035-0_33,book-chapter,2,Birkhäuser Basel eBooks,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Nonlinear Partial Differential Equations,,,0,The article is a survey of results concerning radial subspaces of Besov and Lizorkin-Triebel spaces.,Homogeneous space; Compact space; Function (biology); Pure mathematics; Mathematics; Physics; Geometry; Biology
0000-0002-7484-2900,W3011123507,On compact subsets of Sobolev spaces on manifolds,2020.0,2020-11-30,https://doi.org/10.1090/tran/8322,preprint,2,Transactions of the American Mathematical Society,Nonlinear Partial Differential Equations; Advanced Harmonic Analysis Research; Advanced Mathematical Modeling in Engineering,,,0,"The paper considers compactness of Sobolev embeddings of non-compact manifolds, restricted to subsets (typically subspaces) defined either by conditions of symmetry (or quasisymmetry) relative to actions of compact groups, or by restriction in the number of variables, i.e. consisting of functions of the form <inline-formula content-type=""math/mathml""> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" alttext=""f ring phi""> <mml:semantics> <mml:mrow> <mml:mi>f</mml:mi> <mml:mo> ∘ </mml:mo> <mml:mi> φ </mml:mi> </mml:mrow> <mml:annotation encoding=""application/x-tex"">f\circ \varphi</mml:annotation> </mml:semantics> </mml:math> </inline-formula> with a fixed <inline-formula content-type=""math/mathml""> <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" alttext=""phi""> <mml:semantics> <mml:mi> φ </mml:mi> <mml:annotation encoding=""application/x-tex"">\varphi</mml:annotation> </mml:semantics> </mml:math> </inline-formula> . The manifolds are assumed to satisfy general common conditions under which Sobolev embeddings exist. We provide sufficient conditions for compactness of the embeddings, which in many situations are also necessary.",Linear subspace; Mathematics; Sobolev space; Compact space; Homogeneous space; Pure mathematics; Bounded function; Embedding; Sobolev spaces for planar domains; Space (punctuation); Subspace topology; Sobolev inequality; Mathematical analysis; Interpolation space; Geometry; Functional analysis
0000-0002-7484-2900,W1502652150,Besov spaces and function series on Lie groups II,1993.0,1993-01-01,,article,1,RACO (Revistes Catalanes amb Accés Obert) (Consorci de Serveis Universitaris de Catalunya),Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Advanced Mathematical Physics Problems,,,0,In the paperweinvestigate the absolute convergence in the sup-norm of two-sided Harish-Chandra’s Fourier series of functions belonging to Zygmund-Hölder spaces defined on non-compact connected Lie groups.,Mathematics; Lie group; Series (stratigraphy); Pure mathematics; Function (biology); Algebra over a field
0000-0002-7484-2900,W2155056369,Approximation numbers of Sobolev embeddings of radial functions on isotropic manifolds,2007.0,2007-01-01,https://doi.org/10.1155/2007/549247,article,1,Journal of Function Spaces,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Advanced Mathematical Physics Problems,,,0,We regard the compact Sobolev embeddings between Besov and Sobolev spaces of radial functions on noncompact symmetric spaces of rank one. The asymptotic formula for the behaviour of approximation numbers of these embeddings is described.,Mathematics; Sobolev space; Isotropy; Pure mathematics; Mathematical analysis; Sobolev inequality; Embedding; Rank (graph theory); Combinatorics
0000-0002-7484-2900,W2340390542,Remark on borderline traces of Besov and Triebel-Lizorkin spaces on noncompact hypersurfaces,2013.0,2013-12-15,https://doi.org/10.14708/cm.v53i2.793,article,1,Commentationes Mathematicae,Geometric Analysis and Curvature Flows; Geometry and complex manifolds; Advanced Harmonic Analysis Research,,,0,We investigate borderline traces of Besov and Triebel-Lizorkin spaces. The function spaces are defined on noncompact Riemannian manifolds with bounded geometry. We described spaces of traces on noncompact submanifolds that are also of bounded geometry.,Besov space; Pure mathematics; Mathematics; Interpolation space; Chemistry
0000-0002-7484-2900,W2811042237,Morrey Sequence Spaces: Pitt’s Theorem and Compact Embeddings,2019.0,2019-03-28,https://doi.org/10.1007/s00365-019-09460-7,preprint,1,Constructive Approximation,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Advanced Banach Space Theory,Dorothee D. Haroske,0000-0002-2576-0300,1,"Morrey (function) spaces and, in particular, smoothness spaces of Besov–Morrey or Triebel–Lizorkin–Morrey type have enjoyed a lot of interest recently. Here we turn our attention to Morrey sequence spaces $$m_{u,p}=m_{u,p}(\mathbb {Z}^d)$$, $$0<p\le u<\infty $$, which have yet been considered almost nowhere. They are defined as natural generalizations of the classical $$\ell _p$$ spaces. We consider some basic features, embedding properties, a pre-dual, a corresponding version of Pitt’s compactness theorem, and further characterize the compactness of embeddings of related finite-dimensional spaces.",Embedding; Compact space; Mathematics; Sequence (biology); Smoothness; Pure mathematics; Compactness theorem; Type (biology); Function space; Fréchet space; Function (biology); Dual (grammatical number); Interpolation space; Discrete mathematics; Mathematical analysis; Functional analysis; Computer science; Brouwer fixed-point theorem; Fixed-point theorem; Art; Artificial intelligence
0000-0002-7484-2900,W4246970608,Subradial Functions and Compact Embeddings,2014.0,2014-01-01,https://doi.org/10.1134/s0371968514010166,article,1,Труды Математического института им Стеклова,Advanced Optimization Algorithms Research; Approximation Theory and Sequence Spaces; Iterative Methods for Nonlinear Equations,Winfried Sickel,0000-0001-8609-077X,1,"We investigate the compactness of embeddings of certain subsets of Nikol’skii-Besov spaces (defined on ℝ d ), consisting of essentially subradial functions, into Lebesgue spaces. Particular decay properties of radial functions are our main tool here.",Computer science; Mathematics
0000-0002-7484-2900,W1494037490,Complex Interpolation of Weighted Besov- and Lizorkin-Triebel Spaces (long version),2012.0,2012-12-07,https://doi.org/10.48550/arxiv.1212.1614,preprint,4,arXiv (Cornell University),Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Mathematical Approximation and Integration,Winfried Sickel; Jan Vybíral,0000-0001-8609-077X; 0000-0002-5498-2412,2,"We study complex interpolation of weighted Besov and Lizorkin-Triebel spaces. The used weights $w_0,w_1$ are local Muckenhoupt weights in the sense of Rychkov. As a first step we calculate the Calderón products of associated sequence spaces. Finally, as a corollary of these investigations, we obtain results on complex interpolation of radial subspaces of Besov and Lizorkin-Triebel spaces on $\R^d$.",Interpolation (computer graphics); Linear subspace; Besov space; Interpolation space; Corollary; Mathematics; Hardy space; Pure mathematics; Sequence (biology); Computer science; Artificial intelligence; Image (mathematics); Functional analysis
0000-0002-7484-2900,W2007695400,Heat Semi-Group and Function Spaces on Symmetric Spaces of Non-Compact Type,1996.0,1996-12-31,https://doi.org/10.4171/zaa/735,article,4,Zeitschrift für Analysis und ihre Anwendungen,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Numerical methods in inverse problems,,,0,Besov-Triebel scales of function spaces defined on symmetric spaces of non-compact type are investigated. We prove an atomic decomposition theorem for the function spaces and give their characterization in terms of heat semigroup. In consequence we can describe the spectrum of the Laplace-Beltrami operator in these spaces and improve the generalized Riemann-Lebesgue lemma for the spherical Fourier transform.,Mathematics; Lp space; Pure mathematics; Interpolation space; Birnbaum–Orlicz space; Besov space; Heat kernel; Type (biology); Mathematical analysis; Function space; Laplace transform; Semigroup; Fourier transform; Functional analysis; Banach space
0000-0002-7484-2900,W2053683411,The Triebel ‐ Lizorkin Scale of Function Spaces for the Fourier ‐ Helgason Transform,1998.0,1998-01-01,https://doi.org/10.1002/mana.19981900113,article,3,Mathematische Nachrichten,Advanced Harmonic Analysis Research; Mathematical Analysis and Transform Methods; Advanced Mathematical Physics Problems,,,0,"Abstract We define and investigate the Triebel ‐ Lizorkin scale of function spaces F , with 1&lt; p &lt; ∞, 1&lt; q ≤ ∞ for the Fourier‐Helgason transform on symmetric Riemannian manifolds of the noncompact type.",Mathematics; Fourier transform; Mathematical analysis; Pure mathematics; Scale (ratio); Physics
