profile_id,full_name,academic_title,first_name,last_name,position,profile_url,image_url,affiliations,orcid,google_scholar_id,google_scholar_url,scopus_id,scopus_url,europepmc,crossref,researchgate,other_links
UAM2063561be48e41f7b5195ac767678f0b,Zuzanna Rygiewicz,,Rygiewicz,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM2063561be48e41f7b5195ac767678f0b?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BZuzanna%2BRygiewicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0009-0000-5947-4954,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0009-0000-5947-4954,http://europepmc.org/search?query=%28AUTHORID%3A%220009-0000-5947-4954%22%29,https://search.crossref.org/?q=0009-0000-5947-4954,,
UAM206386,mgr Marta Daria Kłobukowska,mgr,Marta Daria,Kłobukowska,specjalista informatyk,https://researchportal.amu.edu.pl/info/author/UAM206386?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarta%2BDaria%2BK%25C5%2582obukowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM206792,mgr Monika Rita Budzyńska,mgr,Monika Rita,Budzyńska,st. technik informatyk,https://researchportal.amu.edu.pl/info/author/UAM206792?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMonika%2BRita%2BBudzy%25C5%2584ska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM207053,mgr inż. Piotr Adam Jabłoński,mgr inż.,Piotr Adam,Jabłoński,doktorant,https://researchportal.amu.edu.pl/info/author/UAM207053?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPiotr%2BAdam%2BJab%25C5%2582o%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAM7c08a4a83c7b4a3c89120010431834ae?option=ORIGINAL_RATIO&width=100&height=200,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0001-9360-3502,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-9360-3502,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-9360-3502%22%29,https://search.crossref.org/?q=0000-0001-9360-3502,,
UAM209165,dr Bartłomiej Przybylski,dr,Bartłomiej,Przybylski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM209165?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBart%25C5%2582omiej%2BPrzybylski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Pracownia Algorytmiki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8283-7872,_lsaFgYAAAAJ,https://scholar.google.pl/citations?user=_lsaFgYAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8283-7872,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8283-7872%22%29,https://search.crossref.org/?q=0000-0001-8283-7872,,
UAM211490,dr Dorota Janina Blinkiewicz,dr,Dorota Janina,Blinkiewicz,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM211490?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDorota%2BJanina%2BBlinkiewicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-9919-6757,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-9919-6757,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-9919-6757%22%29,https://search.crossref.org/?q=0000-0002-9919-6757,,
UAM211491,dr Katarzyna Taczała,dr,Katarzyna,Taczała,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM211491?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKatarzyna%2BTacza%25C5%2582a%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-1365-8587,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-1365-8587,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-1365-8587%22%29,https://search.crossref.org/?q=0000-0002-1365-8587,,
UAM21418,prof. dr hab. Ryszard Henryk Urbański,prof. dr hab.,Ryszard Henryk,Urbański,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM21418?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRyszard%2BHenryk%2BUrba%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7956-3193,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7956-3193,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7956-3193%22%29,https://search.crossref.org/?q=0000-0002-7956-3193,,
UAM215252,dr Maria Trybuła,dr,Maria,Trybuła,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM215252?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaria%2BTrybu%25C5%2582a%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5448-7972,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5448-7972,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5448-7972%22%29,https://search.crossref.org/?q=0000-0002-5448-7972,,
UAM21555,prof. dr hab. Maciej Wygralak,prof. dr hab.,Maciej,Wygralak,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM21555?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BWygralak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6254-0016,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6254-0016,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6254-0016%22%29,https://search.crossref.org/?q=0000-0002-6254-0016,,
UAM218163,dr Michał Rzeczkowski,dr,Michał,Rzeczkowski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM218163?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BRzeczkowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-4036-3044,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4036-3044,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4036-3044%22%29,https://search.crossref.org/?q=0000-0003-4036-3044,,
UAM218216,dr Barbara Borkowicz,dr,Barbara,Borkowicz,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM218216?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBarbara%2BBorkowicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,0009-0001-9581-1783,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0009-0001-9581-1783,http://europepmc.org/search?query=%28AUTHORID%3A%220009-0001-9581-1783%22%29,https://search.crossref.org/?q=0009-0001-9581-1783,,
UAM219029,prof. UAM dr hab. William Mance,prof. UAM dr hab.,William,Mance,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM219029?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWilliam%2BMance%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Algebry i Teorii Liczb; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8379-9484,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8379-9484,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8379-9484%22%29,https://search.crossref.org/?q=0000-0001-8379-9484,,
UAM220072,mgr Justyna Glanowska,mgr,Justyna,Glanowska,st. technik,https://researchportal.amu.edu.pl/info/author/UAM220072?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJustyna%2BGlanowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM222542,inż. Marcelina Dominika Kuczma,inż.,Marcelina Dominika,Kuczma,administrator,https://researchportal.amu.edu.pl/info/author/UAM222542?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcelina%2BDominika%2BKuczma%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM224858,dr Marcin Jan Żurowski,dr,Marcin Jan,Żurowski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM224858?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BJan%2B%25C5%25BBurowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Pracownia Algorytmiki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6454-183X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6454-183X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6454-183X%22%29,https://search.crossref.org/?q=0000-0002-6454-183X,,
UAM228168,prof. UAM dr hab. Sebastian Mariusz Król,prof. UAM dr hab.,Sebastian Mariusz,Król,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM228168?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BSebastian%2BMariusz%2BKr%25C3%25B3l%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7336-0993,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7336-0993,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7336-0993%22%29,https://search.crossref.org/?q=0000-0002-7336-0993,,
UAM228483,prof. UAM dr hab. Wojciech Dybalski,prof. UAM dr hab.,Wojciech,Dybalski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM228483?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2B%2BDybalski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMadd6746fb1734cd0b1f1dc0ddc64614a?option=ORIGINAL_RATIO&width=100&height=200,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6190-6522,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6190-6522,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6190-6522%22%29,https://search.crossref.org/?q=0000-0002-6190-6522,,
UAM228656,dr Adam Nawrocki,dr,Adam,Nawrocki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM228656?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAdam%2BNawrocki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-5494-0266,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-5494-0266,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-5494-0266%22%29,https://search.crossref.org/?q=0000-0001-5494-0266,,
UAM230510,prof. UAM dr hab. Karol Leśnik,prof. UAM dr hab.,Karol,Leśnik,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM230510?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKarol%2BLe%25C5%259Bnik%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-9147-3545,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-9147-3545,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-9147-3545%22%29,https://search.crossref.org/?q=0000-0002-9147-3545,,
UAM27072,prof. dr hab. Jerzy Kąkol,prof. dr hab.,Jerzy,Kąkol,profesor,https://researchportal.amu.edu.pl/info/author/UAM27072?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BK%25C4%2585kol%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-8311-2117,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-8311-2117,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-8311-2117%22%29,https://search.crossref.org/?q=0000-0002-8311-2117,,
UAM27119,prof. UAM dr hab. Marek Nawrocki,prof. UAM dr hab.,Marek,Nawrocki,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM27119?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarek%2BNawrocki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5492-3383,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5492-3383,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5492-3383%22%29,https://search.crossref.org/?q=0000-0002-5492-3383,,
UAM27140,prof. dr hab. Krzysztof Pawałowski,prof. dr hab.,Krzysztof,Pawałowski,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27140?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BPawa%25C5%2582owski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-9763-1452,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-9763-1452,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-9763-1452%22%29,https://search.crossref.org/?q=0000-0002-9763-1452,,
UAM27164,prof. UAM dr hab. Tomasz Szulc,prof. UAM dr hab.,Tomasz,Szulc,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27164?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BTomasz%2BSzulc%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-6087-3610,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-6087-3610,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-6087-3610%22%29,https://search.crossref.org/?q=0000-0001-6087-3610,,
UAM27171,prof. UAM dr hab. Bogdan Szydło,prof. UAM dr hab.,Bogdan,Szydło,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27171?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBogdan%2BSzyd%25C5%2582o%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8394-9497,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8394-9497,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8394-9497%22%29,https://search.crossref.org/?q=0000-0001-8394-9497,,
UAM27201,prof. dr hab. Zygmunt Vetulani,prof. dr hab.,Zygmunt,Vetulani,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27201?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BZygmunt%2BVetulani%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-4833-8601,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4833-8601,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4833-8601%22%29,https://search.crossref.org/?q=0000-0003-4833-8601,,
UAM27225,prof. dr hab. Leszek Skrzypczak,prof. dr hab.,Leszek,Skrzypczak,profesor,https://researchportal.amu.edu.pl/info/author/UAM27225?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BLeszek%2BSkrzypczak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7484-2900,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7484-2900,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7484-2900%22%29,https://search.crossref.org/?q=0000-0002-7484-2900,,
UAM27c9bad1ccba4107ad40e6c0bdb58e07,Adam Piotr Krupowies,,Krupowies,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM27c9bad1ccba4107ad40e6c0bdb58e07?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAdam%2BPiotr%2BKrupowies%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,,,,,,,,,
UAM2f759e9691c04066b23c9ebd58e4cfc4,Kamil Śmietaniak,,Śmietaniak,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM2f759e9691c04066b23c9ebd58e4cfc4?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKamil%2B%25C5%259Amietaniak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0001-7601-6365,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-7601-6365,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-7601-6365%22%29,https://search.crossref.org/?q=0000-0001-7601-6365,,
UAM3302956bab0a4c0797fae203e33410c8,dr inż. Dawid Ewald,dr inż.,Dawid,Ewald,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM3302956bab0a4c0797fae203e33410c8?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDawid%2BEwald%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-0608-0801,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-0608-0801,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-0608-0801%22%29,https://search.crossref.org/?q=0000-0002-0608-0801,,
UAM35084,prof. UAM dr hab. Jerzy Grzybowski,prof. UAM dr hab.,Jerzy,Grzybowski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM35084?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BGrzybowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0015-9348,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0015-9348,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0015-9348%22%29,https://search.crossref.org/?q=0000-0003-0015-9348,,
UAM37f7ae8856bf42e7af03283240ce6c7d,mgr Marcin Pabiś,mgr,Marcin,Pabiś,wykładowca,https://researchportal.amu.edu.pl/info/author/UAM37f7ae8856bf42e7af03283240ce6c7d?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BPabi%25C5%259B%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,,,,,,,,,
UAM5746,prof. dr hab. Jerzy Kaczorowski,prof. dr hab.,Jerzy,Kaczorowski,profesor,https://researchportal.amu.edu.pl/info/author/UAM5746?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BKaczorowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Algebry i Teorii Liczb; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-1045-122X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-1045-122X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-1045-122X%22%29,https://search.crossref.org/?q=0000-0003-1045-122X,,
